Ticket #,Customer Complaint,Category,Date,Time,Received Via,City,State,Zip code,Status,Filing on Behalf of Someone,Estimated time of resolution
308968,Over Billing Issues,,27-05-2015,11:25:53,Customer Care Call,Hattiesburg,Mississippi,39402,closed,No,
360298,Comcast Billing Practices,,23-06-2015,22:10:39,Customer Care Call,Haverhill,Florida,33417,open,No,
361840,high payment,,24-06-2015,13:08:24,Internet,Havre De Grace,Maryland,21078,closed,No,
361112,Comcast Support,,24-06-2015,10:02:10,Customer Care Call,Hayward,California,94542,closed,No,
370392,Comcast Internet/Cable contacted them over the phone and chat,,27-06-2015,18:45:28,Internet,Hayward,California,94544,closed,No,
294686,Comcast Usage Data Plan,,18-05-2015,11:54:20,Internet,Hendersonville,Tennessee,37075,closed,No,
373658,Comcast Data Usage Cap/Limit,,29-06-2015,20:48:35,Customer Care Call,Hendersonville,Tennessee,37075,open,No,
235196,Cable,,14-04-2015,15:43:01,Customer Care Call,Henrico,Virginia,23231,closed,No,
342417,Charges,,15-06-2015,22:10:20,Customer Care Call,Hermitage,Tennessee,37076,open,No,
340359,Comcast data caps,,15-06-2015,03:26:03,Customer Care Call,Hermitage,Tennessee,37076,closed,No,
342685,Comcast Data Usage Cap,,16-06-2015,09:57:49,Internet,Hermitage,Tennessee,37076,closed,No,
306165,comcast keeps charging for me for over the limit internet - when says we have unlimited,,25-05-2015,19:51:25,Internet,Hernando,Mississippi,38632,closed,No,
371221,Data overage charges,,28-06-2015,19:07:28,Customer Care Call,Hernando,Mississippi,38632,open,No,
225777,No Internet,,04-09-2015,09:40:11,Customer Care Call,Hialeah,Florida,33012,closed,No,
225684,Continues services interruptions causing losses to my business,,04-09-2015,07:17:23,Customer Care Call,Hialeah,Florida,33013,closed,No,
298804,Comcast blocking services,,20-05-2015,11:27:12,Internet,Hialeah,Florida,33012,closed,No,
228155,Fake charges,,04-10-2015,09:53:24,Internet,Hialeah Gardens,Florida,33018,closed,No,
249245,Billing Issues/Service Issues,,21-04-2015,22:56:32,Internet,Highlands Ranch,Colorado,80130,closed,No,
359219,Comcast Charging Fee without warning,,23-06-2015,16:21:41,Internet,Hillsboro,Oregon,97124,closed,No,
321631,Comcast service levels,,06-03-2015,16:22:04,Internet,Hillsborough,California,94010,open,No,
357880,One Sided Contracts,,23-06-2015,11:43:14,Internet,Hillsborough,New Jersey,8844,closed,No,
340344,Comcast Fraudulent Charges,,15-06-2015,00:58:28,Customer Care Call,Hiram,Georgia,30141,closed,No,
348204,comcast data useage caps and charges,,18-06-2015,10:35:27,Customer Care Call,Hiram,Georgia,30141,closed,No,
228511,Comcast cable unauthorized charges,,04-10-2015,11:58:45,Customer Care Call,Hixson,Tennessee,37343,closed,No,
228514,Comcast cable unauthorized charges,,04-10-2015,11:59:28,Internet,Hixson,Tennessee,37343,closed,No,
343049,comcast fraudulent pricing and practices,,16-06-2015,11:55:45,Customer Care Call,Hobart,Indiana,46342,closed,No,
359438,Comcast and competition,,23-06-2015,17:13:06,Internet,Hoffman Estates,Illinois,60192,closed,No,
274483,Comcast/earthlink,,05-05-2015,16:36:52,Internet,Hoirn Lake,Mississippi,38637,closed,No,
350621,Speed Throttling,,18-06-2015,20:48:58,Customer Care Call,Holladay,Utah,84117,open,No,
361366,Charged double/Speeds throttled,,24-06-2015,11:09:20,Internet,Holland,Michigan,49423,closed,No,
366714,Comcast Rate Hike,,25-06-2015,18:19:40,Customer Care Call,Holland,Michigan,49423,closed,No,
359054,Internet speed,,23-06-2015,15:47:31,Customer Care Call,Holly,Michigan,48442,closed,No,
233627,COMCAST XFINITY,,13-04-2015,22:08:42,Internet,Hollywood,Florida,33009,closed,No,
278221,Internet Cable Alarm,,05-07-2015,13:12:12,Customer Care Call,Hollywood,Florida,33019,closed,No,
278286,Phone Internet Cable Alarm,,05-07-2015,13:30:49,Internet,Hollywood,Florida,33019,closed,No,
305865,comcast service overcharge for internet and phone,,25-05-2015,13:50:01,Internet,Hollywood,Florida,33019,closed,No,
331835,billing and internet connection,,06-09-2015,22:41:14,Internet,Hollywood,Florida,33021,closed,No,
360555,Comcast internet price high,,23-06-2015,23:45:11,Customer Care Call,Hollywood,Florida,33024,closed,No,
232905,Comcast,,13-04-2015,16:41:19,Customer Care Call,Hollywood Beach,Florida,33019,closed,No,
305108,Comcast refuses to service address,,23-05-2015,21:44:33,Internet,Homeland,Florida,33847,closed,No,
262834,Overcharge/ promo end,,28-04-2015,19:53:50,Customer Care Call,Homestead,Florida,33033,closed,Yes,
272785,"Hang-ups, Lies, Bill more than 2x higher & more",,05-04-2015,20:51:23,Customer Care Call,Homestead,Florida,33030,closed,No,
369319,Lies and deception,,26-06-2015,20:19:37,Internet,Homestead,Florida,33092,closed,No,
362852,Comcast Refuses to Refund Deposit According to Initial Terms,,24-06-2015,17:02:55,Internet,Hopkins,Minnesota,55343,closed,No,
289924,Comcast Data Caps,,14-05-2015,13:38:45,Internet,Horn Lake,Mississippi,38637,closed,No,
359979,Data Cap,,23-06-2015,19:55:57,Internet,Horn Lake,Mississippi,38637,open,No,
231729,comcast contract problem,,13-04-2015,10:28:49,Internet,Houston,Texas,77049,closed,No,
257575,intermittent service,,26-04-2015,09:05:55,Internet,Houston,Texas,77079,closed,No,
228467,Comcast-Overcharges,,04-10-2015,11:48:04,Internet,Houston,Texas,77049,closed,No,
235672,COMCAST,,14-04-2015,18:25:32,Internet,Houston,Texas,77076,closed,No,
254754,MONTHLY BILL,,24-04-2015,10:31:56,Internet,Houston,Texas,77083,closed,No,
259151,"Deceptive business practice with ""Service Protection Plan""",,27-04-2015,14:17:44,Customer Care Call,Houston,Texas,77025,closed,No,
266346,Billing Error,,30-04-2015,12:59:17,Internet,Houston,Texas,77084,closed,Yes,
290828,Unreliable Service,,14-05-2015,18:44:00,Customer Care Call,Houston,Texas,77227,closed,No,
303252,Billing and threats,,22-05-2015,12:19:37,Customer Care Call,Houston,Texas,77021,closed,No,
312890,Horrible Internet Speed not what I pay for,,29-05-2015,07:01:05,Customer Care Call,Houston,Texas,77045,open,No,
315608,Comcast Service Failure,,31-05-2015,10:56:25,Internet,Houston,Texas,77033,open,No,
322517,Incomplete billing cycle,,06-04-2015,00:16:25,Internet,Houston,Texas,77035,closed,No,
326349,Internet System Reliability,,06-05-2015,20:59:07,Customer Care Call,Houston,Texas,77019,closed,No,
331890,Faulty Bill for More Profit,,06-09-2015,23:44:40,Internet,Houston,Texas,77033,closed,No,
338384,Comcast - Overcharging/Unnecessary Charges,,06-12-2015,20:26:02,Customer Care Call,Houston,Texas,77090,closed,No,
348900,Throttling by Comcast,,18-06-2015,13:43:00,Internet,Houston,Texas,77057,open,No,
357816,Billed for internet service that was never installed,,23-06-2015,11:24:06,Internet,Houston,Texas,77008,open,Yes,
358688,Billing and New Account Issues,,23-06-2015,14:34:56,Customer Care Call,Houston,Texas,77096,open,No,
360673,Comcast high prices and throttling speeds,,24-06-2015,00:57:49,Customer Care Call,Houston,Texas,77039,closed,No,
360698,Comcast Predatory Pricing forcing purchase of cable.,,24-06-2015,01:17:10,Internet,Houston,Texas,77058,closed,No,
360788,Comcast Billing,,24-06-2015,03:02:38,Internet,Houston,Texas,77054,open,No,
360768,speed/pricing,,24-06-2015,02:34:16,Internet,Houston,Texas,77076,open,No,
363717,Comcast Internet Slow,,24-06-2015,23:59:59,Customer Care Call,Houston,Texas,77025,closed,No,
367279,The monthly bill for my internet service has become too expensive.,,25-06-2015,23:36:46,Customer Care Call,Houston,Texas,77024,closed,No,
363809,Throttling,,25-06-2015,04:22:07,Customer Care Call,Houston,Texas,77084,open,Yes,
366222,Comcast Internet Service Complaint,,25-06-2015,16:20:58,Customer Care Call,Houston,Texas,77042,open,No,
366722,"poor quality service, multiple disconnections prior to disconnect date and after I have made payments still got disconnected multiple times",,25-06-2015,18:22:49,Customer Care Call,Houston,Texas,77083,closed,No,
367079,Comcast,,25-06-2015,21:01:05,Internet,Houston,Texas,77077,open,No,
367936,"Being lied to, and mislead by Comcast / Xfinity",,26-06-2015,11:59:51,Internet,Houston,Texas,77054,closed,No,
370513,Internet connection not available,,27-06-2015,20:23:26,Customer Care Call,Houston,Texas,77042,closed,No,
372497,Comcast Service Issues,,29-06-2015,14:40:31,Customer Care Call,Houston,Texas,77061,open,No,
375847,Comcast bundles useless services to charge more.,,30-06-2015,18:36:52,Internet,Houston,Texas,77025,open,No,
376328,Comcast Failed to deliver service that was advertised,,30-06-2015,23:24:39,Internet,Houston,Texas,77064,open,No,
367137,"Comcast wont honor discount, bill higher than what was agreed",,25-06-2015,21:31:25,Internet,Howell,Michigan,48843,closed,Yes,
362687,"Poor customer service, terrible Internet speeds, prices are way too high.",,24-06-2015,16:27:43,Customer Care Call,Hudsonville,Michigan,49426,open,No,
339509,Comcast Bundle Promotion Bait and Switch,,13-06-2015,20:17:11,Internet,Hughesville,Maryland,20637,open,No,
220424,COMCAST INTERNET SERVICE LARGE INCREASES & IMPROPER BILLINGS ON PROMTIONS FOR ONE YR,,04-06-2015,18:50:35,Internet,Humble,Texas,77396,closed,No,
305929,Comcast refused to install internet,,25-05-2015,14:52:58,Internet,Humble,Texas,77346,open,No,
324340,Text on Facebook,,06-04-2015,20:11:55,Customer Care Call,Humble,Texas,77338,closed,No,
327756,Comcast (customer.xfinity.com),,06-08-2015,00:00:58,Internet,Humble,Texas,77396,closed,No,
347206,"Low internet speed complaint against Comcast Xfinity Houston, Texas",,17-06-2015,19:43:25,Internet,Humble,Texas,77346,closed,No,
367390,Billing and false advertising,,26-06-2015,06:14:22,Customer Care Call,Humble,Texas,77346,closed,No,
274968,Comcast Charging Service Fee To Customer--Customer Didn't Cause Issue,,05-05-2015,19:39:25,Internet,Huntington,West Virginia,25703,closed,No,
363353,Comcast,,24-06-2015,20:16:57,Customer Care Call,Huntington,West Virginia,25705,open,No,
211904,Unable to get in touch with anyone that has the power to cancel my services,,04-01-2015,13:06:33,Customer Care Call,Huntsville,Alabama,35801,closed,No,
278031,Comcast's data caps are anti-consumer.,,05-07-2015,12:29:03,Internet,Huntsville,Alabama,35803,closed,No,
293104,HBOGO on PS4,,16-05-2015,10:03:46,Internet,Huntsville,Alabama,35811,closed,No,
361714,Throttled Speed During Peak Hours,,24-06-2015,12:39:09,Customer Care Call,Huntsville,Alabama,35806,closed,Yes,
363900,Customer Service lied about extra fees,,25-06-2015,08:31:26,Internet,Huntsville,Alabama,35806,closed,No,
370142,Xfinity Data Cap,,27-06-2015,15:32:14,Internet,Huntsville,Alabama,35802,open,No,
347695,Comcast Services,,17-06-2015,23:52:46,Customer Care Call,Huston,Texas,77024,closed,No,
336545,"Charged for activation kit that was never sent, needed or used",,06-12-2015,11:20:13,Customer Care Call,Hydes,Maryland,21082,closed,No,
223149,Adding services Not Requested and Increasing fees without notification.,,04-08-2015,00:02:57,Customer Care Call,Independence,Missouri,64056,closed,No,
214960,Renewed contract without my permission or consent,,04-02-2015,17:01:22,Customer Care Call,Indianapolis,Indiana,46229,closed,No,
219813,"Ongoing issue with bill, Supervisors, Issue Not Fixed",,04-06-2015,15:17:01,Internet,Indianapolis,Indiana,46260,closed,No,
227123,Comcast,,04-09-2015,16:09:46,Customer Care Call,Indianapolis,Indiana,46228,closed,No,
234921,Comcast failure to provide adequate service,,14-04-2015,14:30:32,Internet,Indianapolis,Indiana,46217,closed,No,
267371,assessing unjustified late fees,,30-04-2015,18:22:14,Customer Care Call,Indianapolis,Indiana,46220,closed,No,
268877,Unable to fully use services and high bills,,05-01-2015,14:43:16,Customer Care Call,Indianapolis,Indiana,46229,closed,No,
272382,Comcast,,05-04-2015,17:19:59,Internet,Indianapolis,Indiana,46254,open,No,
280018,Comcast in Indianapolis scam,,05-08-2015,11:47:22,Internet,Indianapolis,Indiana,46217,closed,No,
296536,Comcast billing,,19-05-2015,10:14:11,Internet,Indianapolis,Indiana,46260,closed,Yes,
307772,COMCAST CUSTOMER CARE ( RACISM),,26-05-2015,16:20:31,Customer Care Call,Indianapolis,Indiana,46236,closed,No,
307782,COMCAST CUSTOMER CARE ( RACISM),,26-05-2015,16:22:08,Customer Care Call,Indianapolis,Indiana,46236,closed,No,
311036,internet and service,,28-05-2015,11:00:13,Customer Care Call,Indianapolis,Indiana,46250,open,No,
337985,HBO shouldn't have a load time,,06-12-2015,17:28:32,Customer Care Call,Indianapolis,Indiana,46268,closed,No,
338719,Comcast customer service agents lie about offers to switch,,13-06-2015,07:27:17,Internet,Indianapolis,Indiana,46234,closed,No,
342775,Comcast technical/customer service and billing problems,,16-06-2015,10:30:01,Customer Care Call,Indianapolis,Indiana,46278,closed,No,
353431,Comcast/Xfinity Internet Gouging,,20-06-2015,01:08:13,Customer Care Call,Indianapolis,Indiana,46256,closed,No,
359596,Pricing Problems Even After Promises,,23-06-2015,17:53:18,Customer Care Call,Indianapolis,Indiana,46268,open,No,
361367,Comcast Business Services-Email Accounts,,24-06-2015,11:09:32,Customer Care Call,Indianapolis,Indiana,46268,closed,No,
361001,keep getting charged for modem rental and I bought my own 7 months ago!,,24-06-2015,09:22:46,Internet,Indianapolis,Indiana,46278,closed,No,
362921,Comcast billing,,24-06-2015,17:23:11,Customer Care Call,Indianapolis,Indiana,46268,closed,No,
372121,Internet Service Provider Comcast harassing me to return equipment I already returned,,29-06-2015,12:45:16,Customer Care Call,Indianapolis,Indiana,46237,closed,No,
339451,Comcast Service,,13-06-2015,18:27:26,Customer Care Call,Ingleside,Illinois,60041,closed,No,
218509,Throttling,,04-05-2015,15:11:17,Customer Care Call,Inver Grove Heights,Minnesota,55077,closed,No,
273473,Continued Calls from Comcast,,05-05-2015,12:15:56,Internet,Inver Grove Heights,Minnesota,55076,closed,No,
328701,Installation,,06-08-2015,15:06:41,Customer Care Call,Irvington,New Jersey,7111,closed,No,
342492,Comcast/Xfinity,,15-06-2015,23:43:04,Customer Care Call,Irvington,New Jersey,7111,closed,No,
367222,internet being throttled by comcast,,25-06-2015,22:30:10,Internet,Irwin,Pennsylvania,15642,open,No,
332137,"Service connection issues, increased billing, bad service, unfair trade practices",,06-10-2015,09:59:30,Internet,Islamorada,Florida,33036,closed,No,
344623,Comcast - Virtually no service since October 2014,,16-06-2015,22:14:07,Internet,Jackson,Mississippi,39216,closed,No,
348982,recurring billing discrepancy regarding modem,,18-06-2015,14:06:26,Customer Care Call,Jackson,Mississippi,39211,closed,No,
357307,Comcast Data Usage robbing us,,22-06-2015,22:25:25,Customer Care Call,Jackson,Mississippi,39209,open,No,
370322,False advertising and overcharging,,27-06-2015,18:02:50,Customer Care Call,Jackson,Mississippi,39211,open,No,
326255,xfinity Internet,,06-05-2015,19:27:25,Internet,Jacksonville,Arkansas,72076,closed,No,
217474,Overcharged/excessive bill,,04-03-2015,23:13:39,Customer Care Call,Jacksonville,Florida,32246,closed,No,
223428,Internet Fraud,,04-08-2015,10:10:42,Customer Care Call,Jacksonville,Florida,32257,closed,No,
225592,"COMCAST INTERNET PROVIDER-JACKSONVILLE, FLORIDA",,04-09-2015,00:15:15,Internet,Jacksonville,Florida,32216,closed,No,
231989,Internet Service Changes between Comcast Business & Comcast Residential,,13-04-2015,12:03:13,Customer Care Call,Jacksonville,Florida,32258,closed,No,
232097,Cannot Access OnlineBilling Account to pay bill. Account info changed without Authorization,,13-04-2015,12:47:45,Customer Care Call,Jacksonville,Florida,32218,closed,No,
236100,Continued issue,,14-04-2015,21:57:02,Internet,Jacksonville,Florida,32225,closed,No,
244172,Internet Only Deal,,20-04-2015,09:45:51,Internet,Jacksonville,Florida,32256,open,No,
218221,Customer Service from Comcast,,04-04-2015,22:04:13,Customer Care Call,Jacksonville,Florida,32218,closed,No,
222146,Comcast service billing,,04-07-2015,15:25:33,Customer Care Call,Jacksonville,Florida,32246,closed,No,
240608,Comcast Speed Issue after Evening,,16-04-2015,21:22:16,Customer Care Call,Jacksonville,Florida,32216,closed,No,
243843,Comcast has not applied credit of close to $400,,19-04-2015,19:10:00,Customer Care Call,Jacksonville,Florida,32257,closed,No,
246982,Comcast Complaint,,21-04-2015,12:18:30,Internet,Jacksonville,Florida,32207,closed,Yes,
269604,Monopoly & Fraudulent Broadband Speedtest results,,05-01-2015,20:36:36,Customer Care Call,Jacksonville,Florida,32258,closed,No,
276082,COMCAST REFUSES TO SERVE MY ADDRESS,,05-06-2015,13:29:58,Internet,Jacksonville,Florida,32234,closed,No,
279901,Customer Service Nightmare,,05-08-2015,11:14:11,Customer Care Call,Jacksonville,Florida,32205,closed,No,
282596,Commercial property damage,,05-10-2015,16:51:25,Internet,Jacksonville,Florida,32217,closed,No,
282634,Non working service with Comcast,,05-10-2015,18:31:06,Internet,Jacksonville,Florida,32244,closed,No,
294231,Issue with internet service,,17-05-2015,21:39:37,Customer Care Call,Jacksonville,Florida,32256,closed,No,
323897,Comcast cable tv,,06-04-2015,16:45:24,Internet,Jacksonville,Florida,32209,closed,No,
338785,Complaints about comcast,,13-06-2015,09:55:58,Customer Care Call,Jacksonville,Florida,32256,closed,No,
340436,Comcast,,15-06-2015,08:48:03,Customer Care Call,Jacksonville,Florida,32217,closed,No,
344131,Comcast becoming a hassle,,16-06-2015,17:41:23,Internet,Jacksonville,Florida,32254,closed,Yes,
350578,Comcast,,18-06-2015,20:42:27,Customer Care Call,Jacksonville,Florida,32224,closed,No,
